<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140430,180000,6967.8000000,7024.9000000,6960.0000000,7000.0000000,43917
20140430,190000,7000.0000000,7081.0000000,6999.8000000,7066.8000000,82399
20140502,110000,7045.0000000,7080.0000000,6903.0000000,6992.3000000,8081
20140502,120000,6988.3000000,7150.0000000,6985.0000000,7138.1000000,35666
20140502,130000,7138.1000000,7208.0000000,7130.0000000,7184.2000000,38289
20140502,140000,7180.9000000,7200.0000000,7142.7000000,7162.0000000,9981
20140502,150000,7162.0000000,7188.1000000,7157.3000000,7180.3000000,6298
20140502,160000,7180.3000000,7279.0000000,7180.3000000,7242.8000000,24062
20140502,170000,7242.8000000,7243.1000000,7191.1000000,7192.0000000,6733
20140502,180000,7192.5000000,7240.0000000,7182.0000000,7227.9000000,9793
20140502,190000,7228.0000000,7250.0000000,7200.6000000,7250.0000000,14411
20140505,110000,7200.9000000,7215.0000000,7116.0000000,7180.8000000,17083
20140505,120000,7180.9000000,7200.0000000,7169.1000000,7196.8000000,12692
20140505,130000,7196.8000000,7215.0000000,7185.0000000,7185.6000000,3706
20140505,140000,7187.2000000,7187.4000000,7155.0000000,7160.4000000,7502
20140505,150000,7160.6000000,7165.8000000,7103.0000000,7127.9000000,13926
20140505,160000,7126.4000000,7199.8000000,7126.4000000,7175.0000000,12145
20140505,170000,7175.2000000,7178.0000000,7154.6000000,7163.0000000,4374
20140505,180000,7162.1000000,7202.2000000,7150.0000000,7192.4000000,8556
20140505,190000,7197.0000000,7211.0000000,7183.1000000,7200.0000000,8970
20140506,110000,7215.0000000,7341.6000000,7210.1000000,7325.6000000,16626
20140506,120000,7321.0000000,7330.0000000,7287.6000000,7329.0000000,11140
20140506,130000,7329.9000000,7330.0000000,7310.0000000,7310.2000000,7319
20140506,140000,7312.0000000,7340.0000000,7311.5000000,7325.0000000,17437
20140506,150000,7323.3000000,7361.7000000,7315.6000000,7320.9000000,14556
20140506,160000,7321.6000000,7360.0000000,7316.4000000,7354.1000000,20690
20140506,170000,7356.3000000,7360.0000000,7319.2000000,7325.0000000,15762
20140506,180000,7322.6000000,7356.8000000,7317.0000000,7325.4000000,26076
20140506,190000,7325.4000000,7360.0000000,7320.3000000,7340.0000000,32910
20140507,110000,7330.2000000,7340.7000000,7292.1000000,7330.0000000,10926
20140507,120000,7332.9000000,7380.0000000,7319.9000000,7370.1000000,27944
20140507,130000,7367.7000000,7392.3000000,7343.2000000,7369.5000000,20144
20140507,140000,7364.6000000,7392.2000000,7360.0000000,7377.8000000,5272
20140507,150000,7377.8000000,7468.8000000,7369.0000000,7457.4000000,15743
20140507,160000,7457.4000000,7466.9000000,7430.0000000,7440.6000000,7406
20140507,170000,7440.6000000,7454.5000000,7381.0000000,7417.8000000,8951
20140507,180000,7417.8000000,7646.6000000,7361.1000000,7614.8000000,55315
20140507,190000,7610.7000000,7634.7000000,7387.0000000,7520.0000000,64654
20140508,110000,7529.0000000,7709.0000000,7480.1000000,7699.8000000,50869
20140508,120000,7691.9000000,7691.9000000,7560.0000000,7599.8000000,37453
20140508,130000,7599.9000000,7600.0000000,7515.0000000,7515.1000000,20778
20140508,140000,7520.0000000,7530.0000000,7471.2000000,7491.8000000,32154
20140508,150000,7491.8000000,7544.0000000,7440.1000000,7544.0000000,15899
20140508,160000,7543.9000000,7569.0000000,7513.4000000,7565.8000000,16216
20140508,170000,7565.8000000,7638.3000000,7550.9000000,7601.0000000,44230
20140508,180000,7601.0000000,7739.7000000,7590.5000000,7719.8000000,44898
20140508,190000,7719.8000000,7750.0000000,7685.1000000,7750.0000000,46950
20140512,110000,7720.5000000,7749.8000000,7559.5000000,7586.1000000,17030
20140512,120000,7592.6000000,7669.8000000,7589.5000000,7641.2000000,27387
20140512,130000,7636.8000000,7710.0000000,7591.7000000,7645.1000000,18846
20140512,140000,7649.5000000,7701.0000000,7640.6000000,7657.5000000,11437
20140512,150000,7658.6000000,7706.4000000,7658.5000000,7706.2000000,10705
20140512,160000,7706.2000000,7715.0000000,7651.9000000,7704.9000000,16267
20140512,170000,7708.5000000,7780.0000000,7675.0000000,7770.8000000,22204
20140512,180000,7775.2000000,7799.6000000,7702.3000000,7730.0000000,18560
20140512,190000,7730.0000000,7735.8000000,7691.2000000,7720.0000000,16877
20140513,110000,7720.0000000,7785.8000000,7714.4000000,7769.1000000,6793
20140513,120000,7770.0000000,7971.0000000,7750.0000000,7902.1000000,65505
20140513,130000,7903.5000000,7936.8000000,7870.6000000,7917.3000000,24408
20140513,140000,7917.3000000,7941.0000000,7897.4000000,7910.3000000,27003
20140513,150000,7911.9000000,7977.9000000,7910.6000000,7952.8000000,34112
20140513,160000,7952.9000000,7977.7000000,7908.1000000,7944.1000000,46956
20140513,170000,7940.6000000,7947.7000000,7905.0000000,7926.8000000,7448
20140513,180000,7920.7000000,7958.9000000,7855.5000000,7893.1000000,41024
20140513,190000,7891.4000000,7900.0000000,7811.5000000,7900.0000000,29446
20140514,110000,7914.0000000,7957.5000000,7842.3000000,7895.4000000,13965
20140514,120000,7891.2000000,7924.8000000,7864.8000000,7897.0000000,11673
20140514,130000,7894.2000000,7897.0000000,7861.2000000,7889.9000000,3926
20140514,140000,7890.0000000,7928.8000000,7881.0000000,7917.7000000,8153
20140514,150000,7917.6000000,7924.8000000,7895.5000000,7909.0000000,16735
20140514,160000,7906.9000000,7912.8000000,7883.2000000,7898.0000000,4640
20140514,170000,7900.0000000,7927.9000000,7885.0000000,7907.6000000,8055
20140514,180000,7911.6000000,7915.0000000,7852.4000000,7904.8000000,13134
20140514,190000,7902.5000000,7915.0000000,7861.0000000,7900.0000000,23045
20140515,110000,7880.9000000,7950.0000000,7880.2000000,7922.5000000,10957
20140515,120000,7919.1000000,7927.0000000,7870.3000000,7900.8000000,8298
20140515,130000,7898.6000000,7898.6000000,7756.0000000,7764.0000000,19684
20140515,140000,7764.0000000,7823.2000000,7751.0000000,7813.0000000,13825
20140515,150000,7807.7000000,7842.8000000,7801.4000000,7820.3000000,4633
20140515,160000,7826.3000000,7891.8000000,7801.2000000,7832.8000000,19448
20140515,170000,7830.3000000,7872.8000000,7820.0000000,7831.0000000,7089
20140515,180000,7831.0000000,7855.8000000,7803.0000000,7839.0000000,33471
20140515,190000,7839.0000000,7861.7000000,7813.1000000,7822.0000000,26317
20140516,110000,7822.0000000,7822.0000000,7780.0000000,7786.2000000,2722
20140516,120000,7786.8000000,7792.0000000,7730.1000000,7735.3000000,11909
20140516,130000,7735.6000000,7737.9000000,7652.2000000,7722.4000000,11643
20140516,140000,7722.9000000,7747.0000000,7711.2000000,7742.7000000,6967
20140516,150000,7744.6000000,7755.5000000,7719.5000000,7735.4000000,3610
20140516,160000,7737.0000000,7800.0000000,7733.8000000,7755.3000000,7275
20140516,170000,7755.4000000,7800.0000000,7745.0000000,7762.8000000,16646
20140516,180000,7767.4000000,7813.9000000,7760.2000000,7795.0000000,23161
20140516,190000,7795.0000000,7900.0000000,7792.3000000,7880.0000000,32133
20140519,110000,7880.0000000,7932.7000000,7880.0000000,7910.0000000,6795
20140519,120000,7905.7000000,7910.0000000,7845.0000000,7865.6000000,7633
20140519,130000,7871.6000000,7910.0000000,7850.5000000,7860.0000000,27131
20140519,140000,7864.5000000,7915.0000000,7862.2000000,7910.6000000,33361
20140519,150000,7910.6000000,7911.5000000,7889.4000000,7898.7000000,8204
20140519,160000,7898.7000000,7909.9000000,7890.1000000,7909.9000000,11594
20140519,170000,7909.9000000,7929.9000000,7908.2000000,7919.8000000,12814
20140519,180000,7919.8000000,8000.0000000,7914.1000000,7998.0000000,24399
20140519,190000,7998.0000000,8044.7000000,7960.0000000,7990.0000000,35029
20140520,110000,8009.8000000,8188.0000000,7990.1000000,7993.5000000,13101
20140520,120000,7993.5000000,8050.0000000,7986.8000000,8035.4000000,18123
20140520,130000,8031.0000000,8050.0000000,8015.1000000,8049.9000000,12991
20140520,140000,8047.0000000,8115.0000000,8028.9000000,8104.6000000,20472
20140520,150000,8100.1000000,8129.0000000,8060.0000000,8077.1000000,33032
20140520,160000,8073.1000000,8125.0000000,8065.7000000,8123.0000000,25462
20140520,170000,8123.5000000,8209.0000000,8072.8000000,8178.6000000,78291
20140520,180000,8170.6000000,8200.0000000,8140.1000000,8189.5000000,29810
20140520,190000,8180.3000000,8222.0000000,8165.7000000,8200.0000000,38955
20140521,110000,8219.8000000,8249.0000000,8162.1000000,8165.4000000,14261
20140521,120000,8162.2000000,8270.0000000,8162.2000000,8255.0000000,31025
20140521,130000,8255.0000000,8255.0000000,8162.2000000,8166.1000000,22058
20140521,140000,8170.8000000,8172.0000000,8038.3000000,8123.8000000,48827
20140521,150000,8121.3000000,8159.8000000,8063.3000000,8093.0000000,15523
20140521,160000,8096.7000000,8144.9000000,8076.6000000,8110.7000000,10323
20140521,170000,8110.7000000,8230.0000000,8110.7000000,8182.3000000,41762
20140521,180000,8182.1000000,8225.0000000,8151.2000000,8170.0000000,16657
20140521,190000,8170.0000000,8230.0000000,8150.1000000,8230.0000000,20760
20140522,110000,8230.0000000,8230.0000000,8152.1000000,8180.0000000,4777
20140522,120000,8179.4000000,8222.0000000,8150.1000000,8182.0000000,13896
20140522,130000,8181.0000000,8215.0000000,8167.5000000,8195.0000000,8329
20140522,140000,8195.0000000,8200.0000000,8171.4000000,8175.7000000,3975
20140522,150000,8177.6000000,8215.0000000,8161.3000000,8180.0000000,10346
20140522,160000,8177.5000000,8177.5000000,8106.1000000,8166.4000000,14140
20140522,170000,8165.0000000,8179.9000000,8147.9000000,8173.9000000,9265
20140522,180000,8170.7000000,8200.0000000,8162.0000000,8169.8000000,8848
20140522,190000,8169.2000000,8250.0000000,8157.6000000,8250.0000000,20359
20140523,110000,8212.0000000,8215.7000000,8162.6000000,8189.7000000,7364
20140523,120000,8189.8000000,8265.0000000,8183.3000000,8255.8000000,28812
20140523,130000,8259.9000000,8280.1000000,8220.0000000,8232.9000000,6844
20140523,140000,8232.9000000,8236.7000000,8173.1000000,8208.1000000,16458
20140523,150000,8212.1000000,8225.0000000,8200.0000000,8211.7000000,8608
20140523,160000,8206.6000000,8235.0000000,8201.0000000,8227.5000000,7840
20140523,170000,8224.8000000,8250.0000000,8215.8000000,8234.9000000,15189
20140523,180000,8227.8000000,8255.1000000,8213.4000000,8252.7000000,17827
20140523,190000,8251.6000000,8340.0000000,8240.0000000,8340.0000000,37954
20140526,110000,8340.0000000,8350.0000000,8282.0000000,8303.2000000,10211
20140526,120000,8303.4000000,8349.6000000,8295.0000000,8349.6000000,5836
20140526,130000,8349.6000000,8367.2000000,8303.0000000,8339.6000000,18764
20140526,140000,8341.9000000,8349.6000000,8310.1000000,8346.1000000,12543
20140526,150000,8344.3000000,8360.0000000,8327.8000000,8348.1000000,16372
20140526,160000,8350.0000000,8368.7000000,8340.0000000,8353.1000000,11516
20140526,170000,8351.3000000,8367.5000000,8331.2000000,8357.4000000,12837
20140526,180000,8358.0000000,8390.1000000,8339.0000000,8376.9000000,23239
20140526,190000,8377.0000000,8387.1000000,8301.0000000,8360.0000000,22914
20140527,110000,8340.1000000,8340.1000000,8212.0000000,8220.9000000,12781
20140527,120000,8215.0000000,8288.6000000,8200.0000000,8234.1000000,21618
20140527,130000,8234.0000000,8262.1000000,8220.0000000,8252.5000000,10257
20140527,140000,8252.2000000,8290.0000000,8226.2000000,8282.2000000,11207
20140527,150000,8279.9000000,8304.0000000,8220.9000000,8257.7000000,22726
20140527,160000,8257.9000000,8309.9000000,8257.9000000,8295.5000000,12678
20140527,170000,8289.1000000,8308.5000000,8270.0000000,8291.1000000,8416
20140527,180000,8291.1000000,8309.0000000,8270.3000000,8299.8000000,9413
20140527,190000,8296.9000000,8379.0000000,8283.1000000,8379.0000000,31465
20140528,110000,8331.0000000,8350.8000000,8305.0000000,8333.8000000,8621
20140528,120000,8338.0000000,8372.9000000,8305.0000000,8358.2000000,30539
20140528,130000,8361.4000000,8384.0000000,8323.9000000,8380.4000000,17058
20140528,140000,8384.7000000,8434.1000000,8380.0000000,8400.0000000,14557
20140528,150000,8401.7000000,8432.8000000,8400.0000000,8430.0000000,6926
20140528,160000,8432.0000000,8432.7000000,8401.8000000,8413.2000000,5399
20140528,170000,8417.5000000,8432.2000000,8405.7000000,8421.0000000,5293
20140528,180000,8421.0000000,8534.0000000,8400.0000000,8527.1000000,21396
20140528,190000,8527.2000000,8610.0000000,8499.9000000,8610.0000000,26940
20140529,110000,8600.0000000,8769.8000000,8586.7000000,8680.9000000,22691
20140529,120000,8680.9000000,8990.0000000,8674.0000000,8959.2000000,40029
20140529,130000,8960.4000000,8996.6000000,8830.3000000,8885.9000000,31818
20140529,140000,8885.8000000,8902.0000000,8871.1000000,8878.1000000,7475
20140529,150000,8875.3000000,8900.0000000,8860.0000000,8887.0000000,16901
20140529,160000,8886.0000000,8887.0000000,8850.2000000,8863.4000000,9838
20140529,170000,8860.1000000,8900.0000000,8835.6000000,8873.8000000,14794
20140529,180000,8873.8000000,8891.2000000,8820.0000000,8867.5000000,20867
20140529,190000,8864.5000000,8950.0000000,8844.2000000,8950.0000000,32907
20140530,110000,8969.9000000,9039.6000000,8852.0000000,8860.0000000,10787
20140530,120000,8860.2000000,8869.4000000,8804.8000000,8816.4000000,8046
20140530,130000,8816.4000000,8816.4000000,8730.0000000,8757.6000000,17062
20140530,140000,8757.2000000,8787.0000000,8730.0000000,8773.4000000,24633
20140530,150000,8770.0000000,8797.0000000,8745.1000000,8795.4000000,14829
20140530,160000,8794.2000000,8797.0000000,8770.5000000,8783.0000000,11396
20140530,170000,8785.0000000,8785.0000000,8754.0000000,8771.4000000,7083
20140530,180000,8770.9000000,8779.6000000,8750.8000000,8763.1000000,8961
20140530,190000,8763.7000000,8810.0000000,8733.4000000,8810.0000000,18317
20140602,110000,8799.9000000,8938.3000000,8799.9000000,8897.6000000,16041
20140602,120000,8898.9000000,8900.0000000,8821.0000000,8860.7000000,24515
20140602,130000,8860.5000000,8877.0000000,8827.0000000,8873.5000000,19590
20140602,140000,8871.0000000,8978.0000000,8865.8000000,8946.5000000,40659
20140602,150000,8947.2000000,8950.0000000,8912.8000000,8930.0000000,8946
20140602,160000,8929.8000000,8960.0000000,8910.0000000,8957.2000000,14195
20140602,170000,8957.1000000,8960.0000000,8931.9000000,8957.5000000,14386
20140602,180000,8957.5000000,8960.0000000,8911.0000000,8915.0000000,8567
20140602,190000,8915.0000000,8915.0000000,8856.0000000,8880.0000000,18200
20140603,110000,8840.0000000,8880.0000000,8763.1000000,8815.6000000,34680
20140603,120000,8819.9000000,8900.0000000,8819.8000000,8859.7000000,15866
20140603,130000,8861.7000000,8869.9000000,8840.0000000,8844.2000000,10928
20140603,140000,8844.0000000,8860.0000000,8815.0000000,8855.3000000,6216
20140603,150000,8855.3000000,8859.8000000,8820.0000000,8820.4000000,9620
20140603,160000,8820.4000000,8837.8000000,8820.0000000,8825.0000000,4719
20140603,170000,8825.0000000,8840.0000000,8824.0000000,8840.0000000,6737
20140603,180000,8840.0000000,8859.0000000,8825.2000000,8857.0000000,12212
20140603,190000,8858.5000000,8930.0000000,8850.1000000,8930.0000000,27290
20140604,110000,8899.0000000,8949.0000000,8862.2000000,8897.4000000,8850
20140604,120000,8896.5000000,8923.0000000,8884.5000000,8906.4000000,5621
20140604,130000,8904.7000000,8909.6000000,8870.0000000,8874.5000000,4956
20140604,140000,8876.7000000,8878.5000000,8711.0000000,8848.2000000,29128
20140604,150000,8849.8000000,8869.5000000,8817.0000000,8819.8000000,7420
20140604,160000,8826.8000000,8925.0000000,8820.7000000,8917.1000000,9207
20140604,170000,8921.8000000,8925.0000000,8884.2000000,8886.7000000,5535
20140604,180000,8886.7000000,8910.7000000,8873.0000000,8897.8000000,12098
20140604,190000,8897.8000000,8970.0000000,8890.0000000,8970.0000000,16817
20140605,110000,8946.0000000,9009.8000000,8882.2000000,8984.1000000,19364
20140605,120000,8980.9000000,9000.0000000,8951.4000000,8980.2000000,6705
20140605,130000,8980.2000000,8990.0000000,8960.0000000,8972.4000000,12125
20140605,140000,8972.4000000,9000.0000000,8972.4000000,8994.8000000,9721
20140605,150000,8997.9000000,8999.8000000,8948.6000000,8960.8000000,12492
20140605,160000,8962.6000000,8989.9000000,8933.1000000,8950.0000000,10706
20140605,170000,8950.0000000,8969.9000000,8923.8000000,8949.5000000,15761
20140605,180000,8945.8000000,8954.4000000,8931.1000000,8940.0000000,15325
20140605,190000,8938.2000000,8940.0000000,8882.2000000,8928.8000000,28293
20140606,110000,8925.9000000,8965.0000000,8885.0000000,8918.5000000,9777
20140606,120000,8914.3000000,8946.9000000,8902.0000000,8902.0000000,8446
20140606,130000,8902.5000000,8920.0000000,8820.8000000,8893.5000000,14958
20140606,140000,8885.6000000,8903.6000000,8846.0000000,8888.0000000,10755
20140606,150000,8888.0000000,8888.3000000,8784.2000000,8820.2000000,16391
20140606,160000,8818.4000000,8849.6000000,8807.2000000,8845.2000000,1930
20140606,170000,8849.5000000,8963.8000000,8820.4000000,8939.9000000,27076
20140606,180000,8940.3000000,9031.9000000,8913.6000000,8968.3000000,39772
20140606,190000,8969.4000000,9028.0000000,8924.3000000,8980.0000000,37443
20140609,110000,8999.7000000,9000.0000000,8931.1000000,8986.8000000,4244
20140609,120000,8971.2000000,9029.9000000,8966.1000000,8995.0000000,9022
20140609,130000,8999.6000000,9024.9000000,8961.9000000,9000.0000000,8840
20140609,140000,8995.9000000,9010.0000000,8972.2000000,9000.0000000,3334
20140609,150000,9000.0000000,9000.0000000,8955.0000000,8986.2000000,7420
20140609,160000,8986.9000000,8996.1000000,8965.0000000,8969.8000000,4012
20140609,170000,8964.5000000,9007.8000000,8938.0000000,8990.9000000,6965
20140609,180000,8990.9000000,8995.9000000,8932.1000000,8940.0000000,11389
20140609,190000,8935.5000000,8949.8000000,8905.4000000,8949.0000000,13221
20140610,110000,8923.3000000,8994.9000000,8845.0000000,8955.0000000,12425
20140610,120000,8955.0000000,8960.0000000,8900.0000000,8916.4000000,5945
20140610,130000,8908.3000000,8978.7000000,8885.3000000,8976.9000000,8668
20140610,140000,8976.9000000,8986.0000000,8970.0000000,8980.0000000,3955
20140610,150000,8980.0000000,8990.0000000,8951.1000000,8970.0000000,7274
20140610,160000,8970.0000000,8994.3000000,8958.3000000,8993.0000000,12651
20140610,170000,8993.1000000,9019.6000000,8981.0000000,8995.3000000,15319
20140610,180000,8999.9000000,9047.0000000,8997.9000000,9046.6000000,19166
20140610,190000,9042.1000000,9100.0000000,9022.3000000,9100.0000000,34838
20140611,110000,9076.8000000,9146.0000000,9063.7000000,9098.3000000,11590
20140611,120000,9091.4000000,9112.6000000,9071.3000000,9105.0000000,3335
20140611,130000,9100.3000000,9158.7000000,9100.0000000,9130.0000000,11515
20140611,140000,9122.8000000,9127.7000000,9110.0000000,9115.4000000,6857
20140611,150000,9115.2000000,9124.0000000,9110.0000000,9113.0000000,14117
20140611,160000,9110.8000000,9115.0000000,9035.0000000,9070.3000000,28086
20140611,170000,9070.3000000,9078.7000000,9035.0000000,9041.1000000,6557
20140611,180000,9046.0000000,9070.0000000,9035.0000000,9038.6000000,7262
20140611,190000,9035.5000000,9090.0000000,9019.9000000,9070.0000000,19727
20140616,110000,9018.0000000,9019.0000000,8850.0000000,8876.8000000,40070
20140616,120000,8895.3000000,8915.0000000,8800.1000000,8848.4000000,37910
20140616,130000,8848.2000000,8874.8000000,8840.0000000,8870.0000000,13727
20140616,140000,8870.0000000,8954.8000000,8860.0000000,8897.9000000,24816
20140616,150000,8899.9000000,8969.4000000,8890.1000000,8949.0000000,27847
20140616,160000,8949.0000000,8963.0000000,8860.0000000,8864.8000000,207763
20140616,170000,8864.8000000,8918.9000000,8820.0000000,8897.1000000,13917
20140616,180000,8897.2000000,8967.8000000,8884.4000000,8921.0000000,21584
20140616,190000,8923.9000000,8923.9000000,8820.0000000,8899.0000000,27064
20140617,110000,8881.8000000,8891.6000000,8821.0000000,8840.0000000,10594
20140617,120000,8840.0000000,8854.8000000,8805.0000000,8850.3000000,15162
20140617,130000,8848.1000000,8850.0000000,8781.1000000,8810.5000000,20738
20140617,140000,8804.3000000,8814.4000000,8750.0000000,8759.7000000,16847
20140617,150000,8755.2000000,8760.0000000,8712.3000000,8748.3000000,16685
20140617,160000,8748.1000000,8814.6000000,8741.2000000,8791.1000000,5405
20140617,170000,8796.4000000,8799.1000000,8746.0000000,8759.5000000,14519
20140617,180000,8767.9000000,8797.2000000,8755.5000000,8790.0000000,16808
20140617,190000,8790.0000000,8799.0000000,8772.5000000,8799.0000000,28196
20140618,110000,8801.0000000,8835.0000000,8791.6000000,8791.8000000,3863
20140618,120000,8791.4000000,8848.7000000,8771.0000000,8844.4000000,6747
20140618,130000,8848.2000000,8877.2000000,8810.7000000,8810.8000000,10360
20140618,140000,8814.3000000,8830.0000000,8814.3000000,8820.0000000,3061
20140618,150000,8819.1000000,8875.0000000,8817.8000000,8874.9000000,17372
20140618,160000,8871.2000000,8880.0000000,8846.1000000,8875.0000000,12693
20140618,170000,8875.0000000,8875.0000000,8850.7000000,8860.0000000,5531
20140618,180000,8861.3000000,8874.8000000,8842.0000000,8870.1000000,8623
20140618,190000,8870.3000000,8912.0000000,8855.0000000,8912.0000000,24896
20140619,110000,8937.0000000,8989.0000000,8925.2000000,8960.0000000,8383
20140619,120000,8959.2000000,8959.2000000,8881.0000000,8949.0000000,9763
20140619,130000,8949.1000000,8959.9000000,8892.5000000,8900.1000000,8315
20140619,140000,8892.7000000,8910.0000000,8875.0000000,8907.4000000,8772
20140619,150000,8903.3000000,8917.8000000,8893.2000000,8909.2000000,2893
20140619,160000,8904.7000000,8919.7000000,8900.0000000,8909.9000000,4382
20140619,170000,8909.9000000,8925.0000000,8903.1000000,8925.0000000,3370
20140619,180000,8922.1000000,8954.7000000,8895.5000000,8909.8000000,4487
20140619,190000,8906.2000000,8924.8000000,8850.0000000,8890.0000000,32236
20140620,110000,8851.0000000,8904.9000000,8828.3000000,8831.6000000,7604
20140620,120000,8839.5000000,8874.9000000,8833.0000000,8857.4000000,3923
20140620,130000,8859.2000000,8894.1000000,8844.0000000,8879.1000000,4631
20140620,140000,8878.9000000,8895.6000000,8853.5000000,8889.1000000,4251
20140620,150000,8884.9000000,8910.0000000,8875.4000000,8891.4000000,2531
20140620,160000,8891.7000000,8892.9000000,8875.4000000,8877.1000000,1755
20140620,170000,8882.0000000,8917.6000000,8857.5000000,8903.9000000,6328
20140620,180000,8900.1000000,8911.7000000,8841.4000000,8883.1000000,18216
20140620,190000,8879.5000000,8890.0000000,8731.2000000,8815.0000000,53801
20140623,110000,8844.8000000,8875.0000000,8818.4000000,8857.0000000,6342
20140623,120000,8859.6000000,8884.9000000,8755.0000000,8830.0000000,37534
20140623,130000,8826.5000000,8828.5000000,8764.1000000,8764.1000000,11670
20140623,140000,8764.2000000,8805.2000000,8755.0000000,8792.0000000,9752
20140623,150000,8795.9000000,8800.1000000,8791.5000000,8796.7000000,1582
20140623,160000,8796.7000000,8850.0000000,8791.5000000,8845.0000000,9016
20140623,170000,8845.0000000,8850.0000000,8822.2000000,8836.0000000,7336
20140623,180000,8834.0000000,8856.0000000,8830.0000000,8849.8000000,7561
20140623,190000,8844.6000000,8870.0000000,8833.1000000,8869.7000000,13584
20140624,110000,8884.9000000,8929.6000000,8851.1000000,8899.9000000,9641
20140624,120000,8899.9000000,8940.0000000,8897.0000000,8933.9000000,15783
20140624,130000,8939.7000000,8945.4000000,8852.2000000,8896.9000000,6241
20140624,140000,8896.8000000,8896.9000000,8867.0000000,8876.1000000,2805
20140624,150000,8875.6000000,8975.0000000,8873.0000000,8956.2000000,35270
20140624,160000,8956.2000000,8975.0000000,8954.5000000,8960.1000000,21088
20140624,170000,8964.5000000,8968.2000000,8945.5000000,8958.0000000,3731
20140624,180000,8958.8000000,9018.8000000,8954.0000000,9008.7000000,11945
20140624,190000,9008.7000000,9118.0000000,9004.8000000,9118.0000000,32785
20140625,110000,9088.0000000,9088.0000000,8976.3000000,9020.2000000,12473
20140625,120000,9021.1000000,9077.7000000,9021.1000000,9046.7000000,5855
20140625,130000,9050.1000000,9080.0000000,9019.9000000,9060.1000000,8996
20140625,140000,9060.1000000,9072.4000000,9050.0000000,9051.7000000,3790
20140625,150000,9057.7000000,9057.8000000,9030.0000000,9037.0000000,2871
20140625,160000,9038.9000000,9050.0000000,9025.0000000,9034.3000000,3865
20140625,170000,9034.5000000,9036.9000000,8972.0000000,8972.0000000,8091
20140625,180000,8972.0000000,8972.0000000,8912.0000000,8927.0000000,21526
20140625,190000,8926.8000000,8940.8000000,8912.0000000,8940.0000000,23957
20140626,110000,8952.0000000,8952.0000000,8872.3000000,8885.0000000,13496
20140626,120000,8885.0000000,8921.7000000,8870.0000000,8916.6000000,6084
20140626,130000,8921.3000000,8921.7000000,8805.0000000,8821.0000000,10222
20140626,140000,8821.0000000,8857.8000000,8821.0000000,8836.3000000,5652
20140626,150000,8838.0000000,8874.0000000,8835.0000000,8838.0000000,5979
20140626,160000,8838.0000000,8857.3000000,8836.3000000,8843.0000000,3739
20140626,170000,8840.3000000,8869.8000000,8840.0000000,8850.0000000,5590
20140626,180000,8850.0000000,8874.8000000,8820.0000000,8821.0000000,20656
20140626,190000,8821.0000000,8916.5000000,8815.0000000,8898.0000000,14830
20140627,110000,8881.2000000,8883.8000000,8834.5000000,8849.8000000,2348
20140627,120000,8844.2000000,8881.2000000,8830.5000000,8848.9000000,4890
20140627,130000,8848.9000000,8853.8000000,8755.0000000,8802.0000000,8762
20140627,140000,8802.0000000,8898.7000000,8760.0000000,8814.3000000,15527
20140627,150000,8814.3000000,8865.0000000,8800.0000000,8824.9000000,4692
20140627,160000,8822.7000000,8840.0000000,8790.0000000,8810.0000000,2346
20140627,170000,8806.1000000,8806.1000000,8780.0000000,8800.0000000,4297
20140627,180000,8800.0000000,8809.8000000,8764.2000000,8780.3000000,6102
20140627,190000,8780.0000000,8829.0000000,8755.0000000,8820.0000000,24432
20140630,110000,8820.0000000,8837.0000000,8750.0000000,8780.5000000,3058
20140630,120000,8787.5000000,8825.0000000,8750.0000000,8750.3000000,7301
20140630,130000,8750.4000000,8773.5000000,8735.5000000,8740.9000000,7355
20140630,140000,8740.9000000,8777.0000000,8740.9000000,8774.4000000,2510
20140630,150000,8774.4000000,8789.6000000,8750.0000000,8754.4000000,9234
20140630,160000,8754.4000000,8792.7000000,8748.6000000,8784.9000000,12108
20140630,170000,8784.8000000,8800.0000000,8781.3000000,8781.4000000,7472
20140630,180000,8781.5000000,8927.0000000,8770.2000000,8815.7000000,27641
20140630,190000,8810.4000000,8860.0000000,8807.7000000,8860.0000000,16295
20140701,110000,8843.3000000,8846.8000000,8758.0000000,8759.8000000,3611
20140701,120000,8767.8000000,8849.4000000,8739.0000000,8835.1000000,16132
20140701,130000,8839.0000000,8870.0000000,8821.2000000,8826.6000000,7708
20140701,140000,8826.6000000,8876.0000000,8820.0000000,8870.3000000,15400
20140701,150000,8870.3000000,8918.8000000,8853.4000000,8915.0000000,22702
20140701,160000,8916.9000000,8984.8000000,8916.9000000,8980.4000000,13039
20140701,170000,8980.5000000,9021.8000000,8975.0000000,9020.0000000,9555
20140701,180000,9020.0000000,9073.7000000,9020.0000000,9038.6000000,13821
20140701,190000,9038.3000000,9068.0000000,8990.0000000,9068.0000000,27927
20140702,110000,9034.0000000,9148.9000000,9016.1000000,9100.4000000,11751
20140702,120000,9094.8000000,9177.9000000,9073.5000000,9120.8000000,16872
20140702,130000,9126.0000000,9147.9000000,9091.7000000,9100.4000000,10777
20140702,140000,9110.8000000,9114.1000000,9072.2000000,9092.0000000,2813
20140702,150000,9092.0000000,9151.0000000,9092.0000000,9139.7000000,6997
